,Emotion,Mean SC,Path,Speaker ID,Speaker-Standardized Mean SC
384,Afraid,1674.9308292070048,14a02Ab.wav,14,1.0015561291295012
385,Afraid,2153.4827439844257,14a04Aa.wav,14,1.3227643041393253
386,Afraid,1978.614198427452,14b03Ad.wav,14,0.2906885356195855
387,Afraid,2067.5407286186364,14a01Aa.wav,14,0.5439701714151381
388,Afraid,1781.810401281689,14b02Aa.wav,14,0.958720573981934
389,Afraid,1851.9314591649666,14a01Ac.wav,14,0.539452599439995
390,Afraid,1966.7551687250798,14a05Ac.wav,14,0.30455333627570336
391,Afraid,1850.6807687034734,14a07Aa.wav,14,0.28935030058637545
392,Afraid,1785.6488733694662,14a05Aa.wav,14,1.1693382404030075
393,Neutral,1781.439910717182,14a07Na.wav,14,-0.7238626327540193
394,Neutral,2025.0647004523391,14a05Na.wav,14,-0.7626992645211257
395,Neutral,1879.975719466037,14a01Na.wav,14,-1.4458598834881722
396,Neutral,1836.8388097338986,14b02Na.wav,14,-0.8838291865699001
397,Neutral,2280.7034297582472,14a02Nc.wav,14,-1.216035478332029
398,Neutral,1796.941613431924,14b01Na.wav,14,-0.652760023083096
399,Neutral,1764.0134040575197,14b10Nb.wav,14,-1.2806848206924715
400,Disgust,1918.9692262080744,14a04Ed.wav,14,0.9174228297982608
401,Disgust,1991.6050600621318,14a02Ea.wav,14,0.6358675992969494
402,Disgust,2048.543439915515,14b01Eb.wav,14,0.6839082902743163
403,Disgust,2046.7065081148742,14b03Ed.wav,14,0.8061947885900931
404,Disgust,1999.193942294389,14a01Ea.wav,14,0.31752068457754046
405,Disgust,2404.016295391523,14a07Eb.wav,14,0.3787156375157426
406,Disgust,2372.0563721638955,14b09Ea.wav,14,-0.20817996532153332
407,Disgust,1852.5068934138892,14b10Eb.wav,14,-0.43548314254787257
408,Angry,1770.5624326056902,15a05Wa.wav,15,1.6670879164105206
409,Angry,2258.353474162562,15b02Wa.wav,15,0.16668801360325838
410,Angry,1566.455766077782,15a01Wa.wav,15,0.2949659606711936
411,Angry,1068.2945346701729,15b02Wc.wav,15,-0.27354447566396056
412,Angry,1458.0174325629446,15a02Wd.wav,15,0.19222034838624077
413,Angry,1449.7790696493873,15a04Wb.wav,15,0.04911805444727599
414,Angry,1529.7838143398026,15a04Wa.wav,15,0.5602701117349214
415,Angry,1257.2791653304398,15b03Wb.wav,15,0.670587004439513
416,Angry,1397.1557472575932,15a02Wb.wav,15,0.3563511368325773
417,Angry,1321.4168800798097,15b01Wc.wav,15,1.5817995331301595
418,Angry,1358.7331399853076,15b03Wa.wav,15,0.6295070093530707
419,Angry,1381.9513506247072,15b10Wa.wav,15,0.7881336664415226
420,Angry,1370.760149208397,15b09Wb.wav,15,1.022012262776002
421,Sad,1288.1962505509857,15b09Ta.wav,15,-1.751110679622499
422,Sad,1690.7618300151098,15a02Ta.wav,15,-0.5838845556634251
423,Sad,1653.391031669073,15b03Tc.wav,15,-1.798573127678013
424,Sad,1673.5881657086713,15b02Tc.wav,15,-0.8799839325045111
425,Happy,1802.4476558664733,15b09Fa.wav,15,0.18912591472446624
426,Happy,1521.664431708071,15a05Fb.wav,15,0.7016079050976681
427,Happy,1244.5574975980167,15a07Fa.wav,15,1.0310056622972144
428,Happy,1578.3087674202043,15a07Fb.wav,15,-0.05281214015947235
429,Happy,1463.666176496237,15a01Fb.wav,15,-0.17716313281564244
430,Happy,1334.429029655109,15a04Fd.wav,15,-0.018375436184254607
431,Bored,1414.0911519952779,15b10Lc.wav,15,-1.6541295305870416
432,Bored,1678.1655517882866,15b09La.wav,15,-1.614832707746152
433,Bored,1656.8955709636843,15a02La.wav,15,-0.954021451653954
434,Bored,1450.3156657832242,15b01Lb.wav,15,0.08092986331082572
435,Bored,1783.5171684891225,15b03Lc.wav,15,-1.4846351857756146
436,Bored,1549.0022065142564,15a05Lb.wav,15,-0.6458929900673313
437,Bored,1411.4614860044344,15b02Lb.wav,15,-0.6853124551982174
438,Bored,1512.5905456649218,15a01La.wav,15,-0.8846310150123382
439,Bored,1437.9199262333163,15a07Ld.wav,15,0.06819978586957756
440,Afraid,1250.035951260901,15b10Ac.wav,15,0.383440228196098
441,Afraid,1205.0683830547944,15b09Ac.wav,15,0.22409554138496662
442,Afraid,1281.8574632636983,15b03Aa.wav,15,1.8636999846218352
443,Afraid,1426.9549679056936,15a02Ac.wav,15,0.07671812633930979
444,Afraid,1417.4847844266924,15a04Ac.wav,15,-0.04491634498923544
445,Afraid,1233.7190152681835,15a04Ab.wav,15,0.5274794780649527
446,Afraid,1347.301339563956,15b02Aa.wav,15,0.7957910995652075
447,Afraid,1109.1670099280964,15a07Ac.wav,15,1.0061174386935543
448,Neutral,1266.9807261369976,15b02Nd.wav,15,-0.7540685448803083
449,Neutral,1442.0821175889969,15a07Nc.wav,15,-0.5019691557294418
450,Neutral,1139.1815604092408,15a05Na.wav,15,-0.17663903087665697
451,Neutral,1215.3025834748707,15a01Nb.wav,15,-0.8367103990226845
452,Neutral,1618.1459182154078,15a04Nc.wav,15,-0.7464204975421525
453,Neutral,1534.8903060200096,15a02Na.wav,15,-0.8990473034968334
454,Neutral,1528.7451976593284,15b01Na.wav,15,0.33951410772962554
455,Neutral,1425.7931197870528,15b03Nb.wav,15,-0.8353297690099868
456,Neutral,1711.101243121269,15b10Nc.wav,15,-1.6071748289516163
457,Neutral,1462.3940870977679,15b09Nb.wav,15,-1.1018212328438466
458,Neutral,1855.9661151812734,15b10Nb.wav,15,-1.4411965812483285
459,Disgust,1543.891951456313,15a02Ea.wav,15,1.2307729386656452
460,Disgust,1559.3110482171273,15b01Ec.wav,15,2.8758459438842148
461,Disgust,1559.0870242551744,15a01Ea.wav,15,1.4583235708585156
462,Disgust,1720.538388914197,15a07Eb.wav,15,0.7654597006560226
463,Disgust,1433.6131947218898,15a05Eb.wav,15,0.8073281967375933
464,Angry,1393.9888830113946,16b10Wb.wav,16,1.4698256809482502
465,Angry,1454.0591759189274,16b09Wb.wav,16,0.31705477588200237
466,Angry,1500.9317620561544,16b10Wa.wav,16,-0.28714950679108364
467,Angry,1490.1798348760449,16b02Wb.wav,16,0.9402314287234591
468,Angry,1301.0467176814304,16a01Wb.wav,16,0.3529086733065163
469,Angry,1456.6449982555364,16a05Wb.wav,16,1.3131067546624275
470,Angry,1364.673637834268,16a05Wc.wav,16,1.2042939483386248
471,Angry,1520.61652993412,16a07Wa.wav,16,-0.28936849302025325
472,Angry,1346.7754579542564,16b01Wb.wav,16,2.6218342175486766
473,Angry,1572.0356541542105,16a02Wb.wav,16,-0.534161835015587
474,Angry,1640.2826023955274,16b03Wb.wav,16,0.23108453810500895
475,Angry,1728.3541691968342,16b01Wa.wav,16,2.193981645725054
476,Angry,1549.6633098132809,16a04Wb.wav,16,-0.6879319640054707
477,Angry,1574.1060911060506,16a04Wc.wav,16,0.2602770562338302
478,Sad,1532.7878088154375,16a04Tc.wav,16,-1.1459599658155508
479,Sad,1868.0842837905495,16a02Tc.wav,16,0.9505613795987382
480,Sad,1550.037066311995,16b03Ta.wav,16,-1.6987744533143254
481,Sad,1341.087453091675,16b01Tb.wav,16,-1.6426145923617708
482,Sad,1477.8939754450107,16a05Tb.wav,16,-2.007238546499881
483,Sad,1386.0201636323256,16a01Tb.wav,16,-1.0829621798036444
484,Sad,1849.7704400633302,16a07Td.wav,16,-1.2721343887747047
485,Sad,2059.94079859349,16b10Td.wav,16,-1.4455081782854362
486,Sad,1836.6383751803212,16b10Tb.wav,16,-1.243446107988802
487,Happy,1751.941364719458,16a01Fc.wav,16,0.7656177659251824
488,Happy,1809.5125508885876,16a07Fb.wav,16,0.6050362617454749
489,Happy,1627.4603971507977,16b02Fd.wav,16,1.8079652623270484
490,Happy,1524.3634277838642,16a07Fa.wav,16,0.744822621464842
491,Happy,1836.8300521425554,16a05Fc.wav,16,1.8130244021796231
492,Happy,1491.5761432597171,16b01Fa.wav,16,0.9075682484586995
493,Happy,2345.661443848799,16b03Fa.wav,16,-0.5837178059073267
494,Happy,1659.7370372971236,16b03Fd.wav,16,0.15002978166884143
495,Happy,1645.3835938229279,16a04Fa.wav,16,0.09707415774555682
496,Happy,1408.2966765813444,16b10Fb.wav,16,0.7622948467690279
497,Happy,1512.1251685805596,16b09Fb.wav,16,-1.6062590642538246
498,Bored,2267.593504899946,16a02Lb.wav,16,-0.09187953627076038
499,Bored,1402.3786464929374,16b01La.wav,16,0.053842898323545114
500,Bored,1744.8191428224702,16b03La.wav,16,-0.436832125372945
501,Bored,1658.3561149059017,16b01Lc.wav,16,0.4257943022971719
502,Bored,1387.0651989765556,16a04Lc.wav,16,-0.27949122825090994
503,Bored,1965.2582785801694,16a04La.wav,16,-1.3581747063214322
504,Bored,1881.4008681993932,16a01Lb.wav,16,-0.19766868456955675
505,Bored,1752.440390566331,16b02Lb.wav,16,-0.8121816001301392
506,Bored,1369.596129520617,16a05La.wav,16,-1.2080522241169087
507,Bored,1884.302154462298,16a07Lb.wav,16,0.8120174066514328
508,Bored,2141.008264054492,16a07La.wav,16,0.2793003360816476
509,Bored,1578.698279955632,16b09La.wav,16,-0.4468383086153035
510,Bored,1662.4177056590381,16b10Lb.wav,16,-0.3736975788589873
511,Bored,1955.3218822127894,16b09Lb.wav,16,-0.48327319441538624
512,Afraid,1877.3732755034646,16a04Ab.wav,16,0.524010165419378
513,Afraid,1890.6733478209687,16b03Ad.wav,16,0.34063467550909476
514,Afraid,1924.528382750013,16b01Aa.wav,16,1.9030528704408896
515,Afraid,1789.2388856418115,16a05Ab.wav,16,1.7797030475434203
516,Afraid,1806.1807173054692,16b02Aa.wav,16,-0.22550628083466473
517,Afraid,1643.6985838940573,16b10Aa.wav,16,-0.541772207261621
518,Afraid,1580.7696660620252,16b09Ab.wav,16,1.3408649367162468
519,Neutral,2109.360930708986,16a01Nc.wav,16,-0.23606766528338768
520,Neutral,2554.705969499031,16a07Nb.wav,16,0.5750881162355981
521,Neutral,2170.9621756380334,16b03Nb.wav,16,-0.28675107481664297
522,Neutral,1983.3939119970205,16a02Nb.wav,16,-0.6136405096217142
523,Neutral,1994.7283190126232,16a04Nc.wav,16,-0.3914436173644558
524,Disgust,1770.75800471116,16b10Eb.wav,16,-0.5410173936658068
525,Disgust,1711.9240456715563,16b09Eb.wav,16,-0.7680879775406371
526,Disgust,1638.0324512418474,16a04Ea.wav,16,-1.0532737403974546
527,Disgust,1723.9559975923917,16b03Ea.wav,16,-0.7216504711681886
528,Disgust,1762.0821966152848,16a02Ea.wav,16,-0.5745018105242791
529,Disgust,2154.9926682647747,16b01Eb.wav,16,0.9419422919017995
530,Disgust,1847.6400255455403,16a02Ec.wav,16,-0.24429003339096858
531,Disgust,1984.2921209462063,16a07Ea.wav,16,0.2831208632556564
532,Disgust,1636.3104039455773,16a05Ea.wav,16,-1.0599200088350573
533,Disgust,1894.3038117559965,16b02Eb.wav,16,-0.06419042164316953
534,Disgust,1851.203725792414,16a01Ec.wav,16,-0.2305358766246739
