subID,stimFile,stimType,bin,corners,spectralCentroid,rating,boundingBoxArea,areaRatio,duration,numOnsets,onsetStrength
19,LFO8,sound,4,NA,727.8046504,Angry,NA,NA,3.303038549,57,1.207947819
19,PS13,image,3,4,NA,Sad,72774,0.547104735,NA,NA,NA
19,SAW8,sound,0,NA,49.72276622,INAUDIBLE,NA,NA,3.303038549,29,0.118275511
19,LC11,image,11,12,NA,Angry,40145,0.558226429,NA,NA,NA
19,SAW5,sound,11,NA,1728.994222,Angry,NA,NA,2.252335601,16,0.083200693
19,ROS3,sound,5,NA,759.2940705,Sad,NA,NA,1.555736961,32,0.937051361
19,ROS8,sound,8,NA,1343.249212,Angry,NA,NA,3.303038549,34,1.197311931
19,LFO1,sound,1,NA,263.5329291,Sad,NA,NA,0.853333333,12,1.07643908
19,LFO8,sound,3,NA,458.7371131,Angry,NA,NA,3.303038549,54,1.47615678
19,LC0,image,0,1,NA,Angry,70782,0.101409963,NA,NA,NA
19,PS14,image,11,12,NA,Angry,64528,0.484719812,NA,NA,NA
19,PS2,image,6,7,NA,Sad,153090,0.405774381,NA,NA,NA
19,PS7,image,12,13,NA,Angry,140728,0.286375135,NA,NA,NA
19,SAW6,sound,5,NA,844.7667801,Sad,NA,NA,2.600634921,1,0.01365833
19,LC11,image,9,10,NA,Angry,28899,0.376241392,NA,NA,NA
19,LFO9,sound,12,NA,1934.07074,Angry,NA,NA,3.651337868,56,1.409310578
19,LFO5,sound,0,NA,137.7785194,Angry,NA,NA,2.252335601,43,0.472249417
19,LFO0,sound,10,NA,1572.255348,Angry,NA,NA,0.505034014,8,1.3378557
19,PS14,image,1,2,NA,Sad,43164,0.732856084,NA,NA,NA
19,LC3,image,7,8,NA,Angry,29880,0.349531459,NA,NA,NA
19,LC10,image,5,6,NA,Angry,14740,0.501289009,NA,NA,NA
19,SAW4,sound,2,NA,386.4809476,Sad,NA,NA,1.904036281,32,0.086145851
19,ROS5,sound,9,NA,1393.612157,Angry,NA,NA,2.252335601,27,2.011632226
19,PS2,image,3,4,NA,Sad,87612,0.34744099,NA,NA,NA
19,ROS3,sound,11,NA,1796.018733,Angry,NA,NA,1.555736961,14,1.16707593
19,LC6,image,10,11,NA,Angry,53400,0.380224719,NA,NA,NA
19,ROS4,sound,7,NA,1106.473331,Angry,NA,NA,1.904036281,19,0.981550967
19,LC12,image,8,9,NA,Angry,34595,0.285445874,NA,NA,NA
19,SAW4,sound,3,NA,566.40927,Sad,NA,NA,1.904036281,1,0.013395791
19,PS5,image,2,3,NA,Sad,62409,0.545706549,NA,NA,NA
19,ROS7,sound,6,NA,1026.650323,Sad,NA,NA,2.954739229,42,0.660331211
19,LFO6,sound,4,NA,719.0378752,Sad,NA,NA,2.600634921,40,1.720226474
19,SAW6,sound,1,NA,176.1086909,Sad,NA,NA,2.600634921,68,0.491326019
19,PS4,image,4,5,NA,Angry,101376,0.388681739,NA,NA,NA
19,SAW6,sound,8,NA,1223.28646,Angry,NA,NA,2.600634921,28,0.177221393
19,PS13,image,11,12,NA,Angry,112056,0.319679446,NA,NA,NA
19,SAW0,sound,10,NA,1572.749734,Sad,NA,NA,0.505034014,11,0.201445146
19,LC0,image,4,5,NA,Sad,59400,0.397794613,NA,NA,NA
19,PS2,image,10,11,NA,Angry,130670,0.437537308,NA,NA,NA
19,ROS4,sound,0,NA,149.443129,INAUDIBLE,NA,NA,1.904036281,29,0.635226787
19,SAW6,sound,5,NA,844.7667801,Sad,NA,NA,2.600634921,1,0.01365833
19,SAW8,sound,4,NA,634.8436084,Sad,NA,NA,3.303038549,1,0.095638249
19,LFO9,sound,7,NA,1191.573494,Angry,NA,NA,3.651337868,60,2.103511775
19,LFO9,sound,8,NA,1218.878047,Angry,NA,NA,3.651337868,52,3.095593028
19,PS11,image,5,6,NA,Angry,131430,0.41437267,NA,NA,NA
19,ROS1,sound,9,NA,1412.701682,Angry,NA,NA,0.853333333,14,1.964320758
19,LC3,image,1,2,NA,Sad,23712,0.668058367,NA,NA,NA
19,PS3,image,3,4,NA,Sad,39952,0.302663196,NA,NA,NA
19,SAW7,sound,12,NA,1881.766715,Angry,NA,NA,2.954739229,11,0.043292099
19,ROS8,sound,2,NA,323.3524088,Sad,NA,NA,3.303038549,53,0.861518526
19,LC3,image,12,13,NA,Angry,30590,0.344557045,NA,NA,NA
19,LC10,image,8,9,NA,Angry,33540,0.255426357,NA,NA,NA
19,PS11,image,0,1,NA,Sad,41006,0.752304541,NA,NA,NA
19,ROS8,sound,1,NA,238.9402872,Sad,NA,NA,3.303038549,56,0.836272934
19,LC3,image,2,3,NA,Angry,54600,0.247014652,NA,NA,NA
19,LC13,image,6,7,NA,Angry,20532,0.601451393,NA,NA,NA
19,PS6,image,9,10,NA,Angry,150136,0.327955987,NA,NA,NA
19,LFO3,sound,11,NA,1729.951973,Angry,NA,NA,1.555736961,25,1.174576363
19,LFO2,sound,3,NA,551.4588593,Sad,NA,NA,1.201632653,19,0.868015963
19,PS10,image,7,8,NA,Angry,100016,0.396386578,NA,NA,NA
19,LFO4,sound,6,NA,900.4295003,Angry,NA,NA,1.904036281,36,1.59808649
19,LC1,image,10,11,NA,Angry,45151,0.344355607,NA,NA,NA
19,LC2,image,0,1,NA,Sad,32936,0.657639058,NA,NA,NA
19,LC9,image,4,5,NA,Angry,31208,0.328056908,NA,NA,NA
19,LFO2,sound,8,NA,1334.729368,Angry,NA,NA,1.201632653,10,1.404136509
19,ROS9,sound,3,NA,511.480815,Sad,NA,NA,3.651337868,44,0.743004546
19,LFO5,sound,5,NA,785.5251097,Angry,NA,NA,2.252335601,42,1.29813286
19,LFO5,sound,0,NA,137.7785194,Angry,NA,NA,2.252335601,43,0.472249417
19,PS8,image,11,12,NA,Angry,85400,0.454531616,NA,NA,NA
19,SAW2,sound,2,NA,406.3159893,Sad,NA,NA,1.201632653,1,0.011995615
19,LC6,image,5,6,NA,Angry,18090,0.254671089,NA,NA,NA
19,ROS9,sound,7,NA,1121.00329,Angry,NA,NA,3.651337868,3,0.170733593
19,LC9,image,6,7,NA,Sad,17526,0.600764578,NA,NA,NA
19,PS6,image,3,4,NA,Sad,103668,0.396699078,NA,NA,NA
19,ROS4,sound,10,NA,1595.581635,Angry,NA,NA,1.904036281,16,1.338758058
19,PS3,image,1,2,NA,Sad,50635,0.680576676,NA,NA,NA
19,SAW9,sound,12,NA,1831.999819,Angry,NA,NA,3.651337868,78,0.196259398
19,PS2,image,2,3,NA,Sad,61910,0.615054111,NA,NA,NA
19,PS4,image,9,10,NA,Angry,106477,0.359326427,NA,NA,NA
19,PS7,image,8,9,NA,Sad,79523,0.494925996,NA,NA,NA
19,SAW4,sound,11,NA,1778.723536,Angry,NA,NA,1.904036281,39,0.22044286
19,LFO1,sound,1,NA,263.5329291,Sad,NA,NA,0.853333333,12,1.07643908
19,SAW3,sound,9,NA,1465.148858,Sad,NA,NA,1.555736961,24,0.160094467
19,LFO9,sound,6,NA,963.0842606,Sad,NA,NA,3.651337868,47,1.937271608
19,LC12,image,12,13,NA,Angry,32640,0.594914216,NA,NA,NA
19,PS10,image,7,8,NA,Angry,100016,0.396386578,NA,NA,NA
19,ROS7,sound,4,NA,739.9000016,Sad,NA,NA,2.954739229,45,0.855526367
19,SAW0,sound,10,NA,1572.749734,Angry,NA,NA,0.505034014,11,0.201445146
19,LC8,image,11,12,NA,Angry,41818,0.391793008,NA,NA,NA
19,PS11,image,4,5,NA,Sad,47685,0.445548915,NA,NA,NA
19,PS12,image,3,4,NA,Sad,94350,0.397954425,NA,NA,NA
19,LC0,image,1,2,NA,Sad,60192,0.469514221,NA,NA,NA
19,ROS8,sound,3,NA,495.8180736,Sad,NA,NA,3.303038549,47,1.004887641
19,SAW3,sound,7,NA,1163.322288,Angry,NA,NA,1.555736961,12,0.082861227
19,PS1,image,7,8,NA,Sad,127050,0.355922865,NA,NA,NA
19,SAW9,sound,4,NA,607.0357843,Sad,NA,NA,3.651337868,1,0.113626182
19,ROS3,sound,9,NA,1373.679222,Angry,NA,NA,1.555736961,7,1.332618351
19,LFO0,sound,2,NA,388.9430616,Sad,NA,NA,0.505034014,6,0.991947368
19,LC5,image,5,6,NA,Sad,1,0,NA,NA,NA
19,LC5,image,6,7,NA,Angry,27048,0.548025732,NA,NA,NA
19,LC9,image,10,11,NA,Angry,49215,0.316204409,NA,NA,NA
19,LC0,image,12,13,NA,Angry,33075,0.435313681,NA,NA,NA
19,ROS7,sound,12,NA,1804.887338,Angry,NA,NA,2.954739229,24,1.223563385
19,PS11,image,0,1,NA,Sad,41006,0.752304541,NA,NA,NA
19,PS1,image,2,3,NA,Sad,80270,0.351725427,NA,NA,NA
19,LFO0,sound,8,NA,1253.728419,Angry,NA,NA,0.505034014,10,1.334451988
19,SAW9,sound,0,NA,126.6405738,INAUDIBLE,NA,NA,3.651337868,61,0.969973466
19,ROS0,sound,6,NA,1014.092772,Angry,NA,NA,0.505034014,8,0.770541286
19,PS2,image,9,10,NA,Sad,84500,0.484497041,NA,NA,NA
19,LC5,image,8,9,NA,Angry,16422,0.602545366,NA,NA,NA
19,ROS4,sound,5,NA,877.2273004,Angry,NA,NA,1.904036281,25,0.686835029
19,LFO9,sound,11,NA,1707.994107,Angry,NA,NA,3.651337868,33,1.164250981
19,LFO4,sound,1,NA,166.7209557,Sad,NA,NA,1.904036281,27,0.485793558
19,PS10,image,11,12,NA,Angry,120870,0.284396459,NA,NA,NA
19,PS4,image,5,6,NA,Sad,87808,0.424574071,NA,NA,NA
19,PS13,image,4,5,NA,Sad,57096,0.620376208,NA,NA,NA
19,SAW8,sound,7,NA,1081.253168,Sad,NA,NA,3.303038549,1,0.024802773
19,PS8,image,12,13,NA,Sad,92829,0.569003221,NA,NA,NA
19,ROS5,sound,3,NA,477.5280821,INAUDIBLE,NA,NA,2.252335601,37,0.953996904
19,LFO2,sound,5,NA,881.7851678,Angry,NA,NA,1.201632653,19,1.23241948
19,SAW2,sound,4,NA,640.5556217,Sad,NA,NA,1.201632653,1,0.043416372
19,LC1,image,3,4,NA,Angry,48675,0.296784797,NA,NA,NA
19,LFO7,sound,2,NA,388.2726423,Sad,NA,NA,2.954739229,48,0.577503248
19,LC8,image,10,11,NA,Angry,1,0,NA,NA,NA
19,ROS4,sound,9,NA,1431.771451,Angry,NA,NA,1.904036281,21,1.82212533
19,LC4,image,6,7,NA,Angry,18190,0.47042331,NA,NA,NA
19,LC8,image,1,2,NA,Sad,26162,0.510358535,NA,NA,NA
19,SAW8,sound,6,NA,934.0494724,Sad,NA,NA,3.303038549,1,0.025557663
19,LC3,image,9,10,NA,Angry,51756,0.402388129,NA,NA,NA
19,SAW1,sound,12,NA,1938.781748,Angry,NA,NA,0.853333333,8,0.271378535
19,ROS2,sound,10,NA,1615.612141,Sad,NA,NA,1.201632653,12,1.644475396
19,PS0,image,2,3,NA,Sad,80726,0.541770929,NA,NA,NA
19,LFO0,sound,8,NA,1253.728419,Angry,NA,NA,0.505034014,10,1.334451988
19,SAW2,sound,0,NA,71.07104929,INAUDIBLE,NA,NA,1.201632653,7,0.109688726
19,ROS1,sound,1,NA,240.6751686,INAUDIBLE,NA,NA,0.853333333,14,0.680933009
19,PS4,image,8,9,NA,Angry,100161,0.367927637,NA,NA,NA
19,LFO9,sound,11,NA,1707.994107,Angry,NA,NA,3.651337868,33,1.164250981
19,LC10,image,0,1,NA,Sad,47817,0.229960056,NA,NA,NA
19,LC0,image,7,8,NA,Angry,48552,0.364907728,NA,NA,NA
19,LC3,image,4,5,NA,Sad,55920,0.303701717,NA,NA,NA
19,LC0,image,0,1,NA,Sad,70782,0.101409963,NA,NA,NA
19,PS5,image,5,6,NA,Sad,87533,0.451852444,NA,NA,NA
19,LFO7,sound,5,NA,817.9563779,Angry,NA,NA,2.954739229,36,2.703158599
19,ROS7,sound,3,NA,474.7504327,Sad,NA,NA,2.954739229,40,1.039838166
19,PS14,image,9,10,NA,Angry,94783,0.254085648,NA,NA,NA
19,PS1,image,7,8,NA,Sad,127050,0.355922865,NA,NA,NA
19,PS3,image,11,12,NA,Sad,133210,0.391397042,NA,NA,NA
19,LFO3,sound,0,NA,130.8663091,Sad,NA,NA,1.555736961,24,0.316763847
19,LFO7,sound,9,NA,1357.116253,Angry,NA,NA,2.954739229,38,1.689370243
19,SAW4,sound,4,NA,645.5044589,Sad,NA,NA,1.904036281,19,0.190279934
19,LFO6,sound,7,NA,1102.001199,Angry,NA,NA,2.600634921,49,1.281447548
19,LFO8,sound,10,NA,1645.882188,Angry,NA,NA,3.303038549,43,1.225972972
19,LC1,image,6,7,NA,Angry,53144,0.3090283,NA,NA,NA
19,PS9,image,3,4,NA,Sad,72297,0.521335602,NA,NA,NA
19,LC9,image,10,11,NA,Angry,49215,0.316204409,NA,NA,NA
19,LC3,image,1,2,NA,Sad,23712,0.668058367,NA,NA,NA
19,SAW9,sound,6,NA,957.1281171,Angry,NA,NA,3.651337868,1,0.053495226
19,LC5,image,12,13,NA,Angry,42048,0.387675989,NA,NA,NA
19,ROS7,sound,2,NA,359.5035808,Sad,NA,NA,2.954739229,50,0.955418334
19,SAW8,sound,12,NA,1840.939458,Angry,NA,NA,3.303038549,67,0.164346601
19,PS5,image,2,3,NA,Sad,62409,0.545706549,NA,NA,NA
19,ROS6,sound,1,NA,177.4789511,Sad,NA,NA,2.600634921,37,0.673846937
19,ROS4,sound,8,NA,1229.007085,Angry,NA,NA,1.904036281,19,1.936173811
19,SAW7,sound,11,NA,1737.568373,Angry,NA,NA,2.954739229,28,0.109276551
19,LC8,image,8,9,NA,Angry,35442,0.41433892,NA,NA,NA
19,LC5,image,4,5,NA,Angry,36860,0.164568638,NA,NA,NA
19,PS3,image,0,1,NA,Sad,80330,0.500585087,NA,NA,NA
19,PS6,image,10,11,NA,Angry,97929,0.278610013,NA,NA,NA
19,SAW9,sound,4,NA,607.0357843,Sad,NA,NA,3.651337868,1,0.113626182
19,PS12,image,2,3,NA,Sad,46632,0.555434037,NA,NA,NA
19,ROS9,sound,8,NA,1268.044007,Angry,NA,NA,3.651337868,50,1.528397378
19,LFO7,sound,7,NA,1175.192219,Angry,NA,NA,2.954739229,40,1.483086172
19,LFO5,sound,2,NA,353.2747911,Sad,NA,NA,2.252335601,41,0.822815376
19,LC0,image,6,7,NA,Sad,69445,0.427676579,NA,NA,NA
19,SAW9,sound,9,NA,1436.330827,Angry,NA,NA,3.651337868,28,0.068062451
19,LC5,image,9,10,NA,Angry,38628,0.412654033,NA,NA,NA
19,PS6,image,5,6,NA,Sad,65170,0.509191346,NA,NA,NA
19,LC12,image,7,8,NA,Angry,29054,0.329765265,NA,NA,NA
19,SAW0,sound,12,NA,1866.327705,Angry,NA,NA,0.505034014,10,0.126907656
19,ROS1,sound,10,NA,1564.649391,Sad,NA,NA,0.853333333,11,2.878482523
19,LC12,image,8,9,NA,Angry,34595,0.285445874,NA,NA,NA
19,SAW4,sound,0,NA,147.2810982,Sad,NA,NA,1.904036281,30,0.056363671
19,PS13,image,1,2,NA,Sad,59508,0.611094307,NA,NA,NA
19,ROS4,sound,1,NA,294.6926205,Sad,NA,NA,1.904036281,34,0.969474241
19,LC4,image,11,12,NA,Angry,42630,0.262936899,NA,NA,NA
19,SAW0,sound,11,NA,1686.31371,Angry,NA,NA,0.505034014,1,0.095732825
19,ROS8,sound,5,NA,798.189826,Sad,NA,NA,3.303038549,65,1.00719228
19,LFO6,sound,3,NA,460.2720879,Sad,NA,NA,2.600634921,38,1.622792476
19,PS4,image,3,4,NA,Sad,65195,0.517907815,NA,NA,NA
19,LC11,image,12,13,NA,Angry,34390,0.532247746,NA,NA,NA
19,LFO7,sound,6,NA,928.6503688,Angry,NA,NA,2.954739229,48,2.723927126
19,SAW4,sound,10,NA,1611.536757,Angry,NA,NA,1.904036281,19,0.204049958
19,LC1,image,0,1,NA,Sad,80631,0.161711997,NA,NA,NA
19,LC8,image,4,5,NA,Sad,30856,0.330276121,NA,NA,NA
19,LFO1,sound,8,NA,1247.146281,Angry,NA,NA,0.853333333,14,1.492890328
19,PS0,image,6,7,NA,Sad,105908,0.290233032,NA,NA,NA
19,ROS5,sound,3,NA,477.5280821,Sad,NA,NA,2.252335601,37,0.953996904
19,PS13,image,10,11,NA,Sad,106750,0.487081967,NA,NA,NA
19,LFO2,sound,5,NA,881.7851678,Angry,NA,NA,1.201632653,19,1.23241948
19,LFO1,sound,9,NA,1422.726196,Sad,NA,NA,0.853333333,15,1.179128806
19,LFO8,sound,7,NA,1088.294968,Angry,NA,NA,3.303038549,50,1.441184589
19,PS4,image,9,10,NA,Sad,106477,0.359326427,NA,NA,NA
19,LC10,image,5,6,NA,Sad,14740,0.501289009,NA,NA,NA
19,LC0,image,3,4,NA,Angry,49077,0.246693971,NA,NA,NA
19,SAW6,sound,2,NA,329.0573359,Sad,NA,NA,2.600634921,1,0.008598123
19,ROS3,sound,12,NA,1817.582067,Angry,NA,NA,1.555736961,15,2.083996338
19,PS6,image,1,2,NA,Sad,58869,0.612240738,NA,NA,NA
19,SAW0,sound,0,NA,97.31155843,INAUDIBLE,NA,NA,0.505034014,5,0.094638962
19,LC9,image,12,13,NA,Angry,34572,0.451579313,NA,NA,NA
19,LC0,image,11,12,NA,Angry,62244,0.250674764,NA,NA,NA
19,ROS0,sound,1,NA,292.6831022,INAUDIBLE,NA,NA,0.505034014,8,1.106453557
19,ROS2,sound,6,NA,953.0541418,Angry,NA,NA,1.201632653,13,0.383604425
19,SAW7,sound,11,NA,1737.568373,Angry,NA,NA,2.954739229,28,0.109276551
19,LC6,image,8,9,NA,Angry,53088,0.427573086,NA,NA,NA
19,PS13,image,2,3,NA,Sad,72541,0.563336596,NA,NA,NA
19,ROS8,sound,4,NA,720.0361085,Sad,NA,NA,3.303038549,57,0.962426207
19,PS11,image,7,8,NA,Sad,65148,0.497958495,NA,NA,NA
19,LC5,image,0,1,NA,Sad,54289,0.05623607,NA,NA,NA
19,PS10,image,11,12,NA,Angry,120870,0.284396459,NA,NA,NA
19,ROS6,sound,0,NA,111.3400013,INAUDIBLE,NA,NA,2.600634921,36,0.591658836
19,PS8,image,12,13,NA,Sad,92829,0.569003221,NA,NA,NA
19,PS2,image,7,8,NA,Sad,103766,0.329607,NA,NA,NA
19,SAW6,sound,7,NA,1177.009619,Sad,NA,NA,2.600634921,44,0.263731009
19,PS9,image,4,5,NA,Sad,93177,0.506680833,NA,NA,NA
19,LFO9,sound,9,NA,1460.05534,Angry,NA,NA,3.651337868,51,1.952790294
19,LFO7,sound,2,NA,388.2726423,Sad,NA,NA,2.954739229,48,0.577503248
19,LC1,image,1,2,NA,Sad,26462,0.280628826,NA,NA,NA
19,PS2,image,3,4,NA,Sad,87612,0.34744099,NA,NA,NA
19,LC5,image,9,10,NA,Angry,38628,0.412654033,NA,NA,NA
19,LC6,image,10,11,NA,Angry,53400,0.380224719,NA,NA,NA
19,LC5,image,5,6,NA,Sad,1,0,NA,NA,NA
19,SAW2,sound,12,NA,1823.249275,Angry,NA,NA,1.201632653,32,0.239735533
19,LC14,image,8,9,NA,Angry,24003,0.527767362,NA,NA,NA
19,PS14,image,6,7,NA,Sad,120960,0.306241733,NA,NA,NA
19,ROS0,sound,10,NA,1645.46595,Sad,NA,NA,0.505034014,8,3.202158147
19,SAW4,sound,8,NA,1228.843922,Angry,NA,NA,1.904036281,37,0.158465023
19,LC5,image,2,3,NA,Angry,37168,0.313145717,NA,NA,NA
19,SAW7,sound,11,NA,1737.568373,Sad,NA,NA,2.954739229,28,0.109276551
19,ROS9,sound,5,NA,755.6523131,Sad,NA,NA,3.651337868,62,0.929619675
19,LFO8,sound,6,NA,1003.971397,Angry,NA,NA,3.303038549,46,2.001451349
19,LFO5,sound,3,NA,497.7736978,Angry,NA,NA,2.252335601,33,0.895014977
19,ROS5,sound,4,NA,668.4747916,Sad,NA,NA,2.252335601,41,1.018661952
19,LFO7,sound,1,NA,170.8976294,Sad,NA,NA,2.954739229,37,0.615580589
19,PS9,image,5,6,NA,Sad,81012,0.620377228,NA,NA,NA
19,LC6,image,4,5,NA,Sad,43645,0.337335319,NA,NA,NA
19,SAW3,sound,0,NA,132.37616,INAUDIBLE,NA,NA,1.555736961,13,0.591679554
19,PS10,image,3,4,NA,Sad,44270,0.561170093,NA,NA,NA
19,ROS9,sound,3,NA,511.480815,Sad,NA,NA,3.651337868,44,0.743004546
19,PS10,image,10,11,NA,Angry,99333,0.344195786,NA,NA,NA
19,LFO2,sound,5,NA,881.7851678,Angry,NA,NA,1.201632653,19,1.23241948
19,ROS4,sound,8,NA,1229.007085,Sad,NA,NA,1.904036281,19,1.936173811
19,LFO0,sound,10,NA,1572.255348,Angry,NA,NA,0.505034014,8,1.3378557
19,LFO3,sound,7,NA,1112.056696,Angry,NA,NA,1.555736961,27,1.948747184
19,PS1,image,7,8,NA,Sad,127050,0.355922865,NA,NA,NA
19,LC3,image,9,10,NA,Angry,51756,0.402388129,NA,NA,NA
19,SAW7,sound,12,NA,1881.766715,Angry,NA,NA,2.954739229,11,0.043292099
19,ROS8,sound,2,NA,323.3524088,INAUDIBLE,NA,NA,3.303038549,53,0.861518526
19,LC2,image,12,13,NA,Angry,34189,0.407733482,NA,NA,NA
19,PS3,image,1,2,NA,Sad,50635,0.680576676,NA,NA,NA
19,PS6,image,2,3,NA,Sad,71877,0.552833312,NA,NA,NA
19,LC14,image,6,7,NA,Angry,34726,0.212693659,NA,NA,NA
19,ROS1,sound,1,NA,240.6751686,INAUDIBLE,NA,NA,0.853333333,14,0.680933009
19,LC13,image,11,12,NA,Angry,29785,0.505187175,NA,NA,NA
19,SAW4,sound,9,NA,1485.811435,Sad,NA,NA,1.904036281,30,0.190838268
19,SAW5,sound,11,NA,1728.994222,Sad,NA,NA,2.252335601,16,0.083200693
19,LC3,image,8,9,NA,Angry,44278,0.455124441,NA,NA,NA
19,ROS9,sound,4,NA,714.8725742,Sad,NA,NA,3.651337868,53,0.8894706
19,LC13,image,0,1,NA,Sad,15372,0.628480354,NA,NA,NA
19,LFO7,sound,6,NA,928.6503688,Angry,NA,NA,2.954739229,48,2.723927126
19,SAW6,sound,10,NA,1634.709896,Sad,NA,NA,3.604897959,57,0.202051819
19,LFO7,sound,7,NA,1175.192219,Angry,NA,NA,2.954739229,40,1.483086172
19,PS6,image,5,6,NA,Sad,65170,0.509191346,NA,NA,NA
19,ROS7,sound,0,NA,51.21169585,INAUDIBLE,NA,NA,2.954739229,45,0.299956384
19,LFO5,sound,5,NA,785.5251097,Sad,NA,NA,2.252335601,42,1.29813286
19,PS2,image,6,7,NA,Sad,153090,0.405774381,NA,NA,NA
19,PS6,image,7,8,NA,Sad,63798,0.609157027,NA,NA,NA
19,PS2,image,12,13,NA,Angry,90785,0.423638266,NA,NA,NA
19,PS10,image,9,10,NA,Angry,115840,0.390728591,NA,NA,NA
19,LC13,image,1,2,NA,Sad,18980,0.582929399,NA,NA,NA
19,PS7,image,11,12,NA,Sad,109593,0.387880613,NA,NA,NA
19,LC2,image,3,4,NA,Angry,46968,0.245571453,NA,NA,NA
19,LFO6,sound,12,NA,1826.958512,Angry,NA,NA,2.600634921,40,1.453279731
19,SAW2,sound,6,NA,955.8632829,Sad,NA,NA,1.201632653,1,0.043254133
19,ROS7,sound,9,NA,1396.385065,Sad,NA,NA,2.954739229,30,1.616826475
19,ROS2,sound,11,NA,1753.591109,Sad,NA,NA,1.201632653,14,1.496218711
19,LC6,image,10,11,NA,Angry,53400,0.380224719,NA,NA,NA
19,ROS3,sound,2,NA,389.55319,INAUDIBLE,NA,NA,1.555736961,20,0.864474503
19,SAW5,sound,3,NA,541.8549928,Sad,NA,NA,2.252335601,1,0.041153185
19,LC6,image,2,3,NA,Sad,82240,0.120950875,NA,NA,NA
19,PS7,image,0,1,NA,Sad,36080,0.610532151,NA,NA,NA
19,LC10,image,4,5,NA,Sad,37587,0.356000745,NA,NA,NA
19,LFO0,sound,4,NA,661.2809077,Angry,NA,NA,0.505034014,7,0.787640595
19,LC4,image,8,9,NA,Angry,34800,0.349885057,NA,NA,NA
19,LFO0,sound,1,NA,176.7213671,Sad,NA,NA,0.505034014,8,0.693912708
19,SAW0,sound,8,NA,1230.402932,Sad,NA,NA,0.505034014,1,0.093349759
19,LC3,image,4,5,NA,Angry,55920,0.303701717,NA,NA,NA
19,SAW1,sound,10,NA,1562.194341,Angry,NA,NA,0.853333333,7,0.106393263
19,LC14,image,2,3,NA,Sad,19158,0.442478338,NA,NA,NA
19,ROS9,sound,3,NA,511.480815,Sad,NA,NA,3.651337868,44,0.743004546
19,LC5,image,7,8,NA,Angry,23393,0.392339589,NA,NA,NA
19,LFO1,sound,5,NA,773.3084129,Angry,NA,NA,0.853333333,13,2.67045355
19,PS0,image,11,12,NA,Angry,100812,0.425435464,NA,NA,NA
19,ROS5,sound,8,NA,1329.567065,Angry,NA,NA,2.252335601,23,1.264239381
19,SAW2,sound,4,NA,640.5556217,Angry,NA,NA,1.201632653,1,0.043416372
19,LFO0,sound,7,NA,1151.60593,Angry,NA,NA,0.505034014,6,2.921609959
19,LFO9,sound,0,NA,146.2137866,Sad,NA,NA,3.651337868,74,0.597934969
19,ROS2,sound,9,NA,1443.324594,Angry,NA,NA,1.201632653,2,0.369048135
19,LFO0,sound,2,NA,388.9430616,Sad,NA,NA,0.505034014,6,0.991947368
19,LC5,image,5,6,NA,Angry,1,0,NA,NA,NA
19,PS6,image,3,4,NA,Sad,103668,0.396699078,NA,NA,NA
19,PS9,image,9,10,NA,Sad,94249,0.519475008,NA,NA,NA
19,ROS9,sound,12,NA,1927.723227,Angry,NA,NA,3.651337868,10,0.367753951
19,PS2,image,0,1,NA,Sad,43044,0.755064585,NA,NA,NA
19,PS12,image,6,7,NA,Sad,86184,0.450884155,NA,NA,NA
19,PS11,image,1,2,NA,Sad,61500,0.55596748,NA,NA,NA
19,SAW2,sound,1,NA,242.5625602,Sad,NA,NA,1.201632653,27,0.034397455
19,ROS1,sound,6,NA,989.952124,Sad,NA,NA,0.853333333,11,0.543748768
19,PS7,image,8,9,NA,Sad,79523,0.494925996,NA,NA,NA
19,SAW4,sound,11,NA,1778.723536,Sad,NA,NA,1.904036281,39,0.22044286
19,LC1,image,10,11,NA,Angry,45151,0.344355607,NA,NA,NA
19,LC10,image,12,13,NA,Angry,35295,0.585380365,NA,NA,NA
19,LC6,image,0,1,NA,Sad,12388,0.649499516,NA,NA,NA
19,SAW2,sound,10,NA,1628.195979,Angry,NA,NA,1.201632653,11,0.238434057
19,LC9,image,4,5,NA,Angry,31208,0.328056908,NA,NA,NA
19,PS0,image,5,6,NA,Sad,73308,0.573607246,NA,NA,NA
19,LFO9,sound,5,NA,769.1295648,Sad,NA,NA,3.651337868,53,2.058165138
19,PS10,image,3,4,NA,Sad,44270,0.561170093,NA,NA,NA
19,PS2,image,12,13,NA,Angry,90785,0.423638266,NA,NA,NA
19,PS7,image,7,8,NA,Sad,116610,0.507100592,NA,NA,NA
19,PS11,image,9,10,NA,Angry,83700,0.303691756,NA,NA,NA
19,LC14,image,10,11,NA,Angry,33453,0.572953098,NA,NA,NA
19,ROS2,sound,8,NA,1208.035034,Sad,NA,NA,1.201632653,16,1.900370632
19,LC5,image,1,2,NA,Sad,15400,0.526233766,NA,NA,NA
19,SAW2,sound,6,NA,955.8632829,Sad,NA,NA,1.201632653,1,0.043254133
19,LFO3,sound,2,NA,407.2930056,Sad,NA,NA,1.555736961,21,1.129746726
19,SAW3,sound,9,NA,1465.148858,Angry,NA,NA,1.555736961,24,0.160094467
19,SAW7,sound,12,NA,1881.766715,Angry,NA,NA,2.954739229,11,0.043292099
19,ROS9,sound,7,NA,1121.00329,Angry,NA,NA,3.651337868,3,0.170733593
